order_id,customer_id,order_date,product_category,product_name,sales,quantity,region
1458,205,2024-04-02,Groceries,Item_E,715.2,6,North
1459,308,2024-04-03,Clothing,Item_B,183.04,6,South
1460,315,2024-04-04,Groceries,Item_D,3873.78,2,West
1461,293,2024-04-05,Beauty,Item_C,4055.06,6,East
1462,246,2024-04-06,Clothing,Item_D,689.02,5,South
1463,298,2024-04-07,Home,Item_C,1401.36,3,West
1464,254,2024-04-08,Groceries,Item_C,186.01,6,South
1465,367,2024-04-09,Clothing,Item_D,1537.21,8,West
1466,251,2024-04-10,Groceries,Item_C,3888.4,9,West
1467,343,2024-04-11,Clothing,Item_C,2638.01,1,West
1468,212,2024-04-12,Electronics,Item_B,1805.67,3,East
1469,313,2024-04-13,Groceries,Item_E,1921.52,3,South
1470,323,2024-04-14,Home,Item_E,106.63,8,North
1471,305,2024-04-15,Home,Item_B,1569.02,1,North
1472,357,2024-04-16,Beauty,Item_D,3267.65,5,North
1473,346,2024-04-17,Clothing,Item_A,4873.55,3,North
1474,344,2024-04-18,Groceries,Item_A,4250.6,2,West
1475,319,2024-04-19,Beauty,Item_A,215.62,8,South
1476,262,2024-04-20,Groceries,Item_B,4502.95,3,South
1477,218,2024-04-21,Clothing,Item_B,3937.67,7,East
1478,291,2024-04-22,Home,Item_C,3923.84,1,South
1479,257,2024-04-23,Electronics,Item_A,2344.18,6,South
1480,382,2024-04-24,Home,Item_D,2050.23,3,South
1481,289,2024-04-25,Beauty,Item_D,1584.29,8,East
1482,316,2024-04-26,Electronics,Item_A,421.9,6,North
1483,261,2024-04-27,Beauty,Item_A,1218.35,2,South
1484,222,2024-04-28,Clothing,Item_A,1308.36,6,East
1485,326,2024-04-29,Electronics,Item_B,2471.98,7,East
1486,336,2024-04-30,Beauty,Item_B,3762.48,5,West
1487,339,2024-05-01,Clothing,Item_B,2421.67,3,East
1488,328,2024-05-02,Home,Item_E,383.44,4,North
1489,257,2024-05-03,Clothing,Item_D,4793.17,4,South
1490,321,2024-05-04,Groceries,Item_D,4719.35,6,East
1491,200,2024-05-05,Clothing,Item_C,3947.43,1,North
1492,233,2024-05-06,Clothing,Item_B,4957.51,4,East
1493,295,2024-05-07,Groceries,Item_E,2767.96,4,East
1494,325,2024-05-08,Beauty,Item_E,4817.56,1,East
1495,317,2024-05-09,Beauty,Item_D,470.46,9,East
1496,247,2024-05-10,Clothing,Item_B,1891.84,4,East
1497,288,2024-05-11,Groceries,Item_C,1204.37,7,North
1498,316,2024-05-12,Groceries,Item_B,1059.58,3,South
1499,328,2024-05-13,Home,Item_A,789.93,3,South
1500,215,2024-05-14,Beauty,Item_B,3149.83,8,South
1501,388,2024-05-15,Electronics,Item_A,3928.48,8,South
1502,391,2024-05-16,Beauty,Item_A,2933.66,1,North
1503,390,2024-05-17,Beauty,Item_C,820.12,2,West
1504,268,2024-05-18,Home,Item_D,4074.51,8,West
1505,221,2024-05-19,Electronics,Item_B,3216.18,1,North
1506,292,2024-05-20,Home,Item_A,2002.01,8,North
1507,394,2024-05-21,Electronics,Item_B,3403.24,8,East
1508,275,2024-05-22,Clothing,Item_D,1373.53,2,East
1509,353,2024-05-23,Electronics,Item_D,1791.44,4,East
1510,343,2024-05-24,Home,Item_E,4595.68,6,South
1511,378,2024-05-25,Beauty,Item_D,1523.47,9,East
1512,285,2024-05-26,Electronics,Item_C,2402.94,8,West
1513,384,2024-05-27,Electronics,Item_A,4461.69,8,South
1514,228,2024-05-28,Groceries,Item_E,3567.83,7,East
1515,268,2024-05-29,Beauty,Item_C,404.8,9,South
1516,246,2024-05-30,Clothing,Item_B,821.78,2,West
1517,293,2024-05-31,Home,Item_A,138.42,3,East
1518,389,2024-06-01,Clothing,Item_D,3191.52,8,West
1519,396,2024-06-02,Beauty,Item_A,2293.6,6,West
1520,343,2024-06-03,Electronics,Item_B,757.95,9,West
1521,375,2024-06-04,Electronics,Item_E,4793.88,4,East
1522,284,2024-06-05,Beauty,Item_E,2695.33,8,North
1523,238,2024-06-06,Electronics,Item_E,1285.28,3,East
1524,299,2024-06-07,Electronics,Item_D,2552.96,3,West
1525,232,2024-06-08,Electronics,Item_C,3430.14,8,East
1526,300,2024-06-09,Home,Item_C,473.57,5,West
1527,222,2024-06-10,Home,Item_A,1446.05,3,North
1528,209,2024-06-11,Groceries,Item_D,4054.13,1,South
1529,268,2024-06-12,Clothing,Item_E,2352.36,3,North
1530,299,2024-06-13,Beauty,Item_E,2778.23,9,North
1531,233,2024-06-14,Beauty,Item_B,2220.8,5,South
1532,379,2024-06-15,Beauty,Item_B,315.11,2,East
1533,337,2024-06-16,Groceries,Item_E,912.17,7,South
1534,346,2024-06-17,Home,Item_E,2283.15,2,East
1535,385,2024-06-18,Groceries,Item_D,1125.01,4,East
1536,295,2024-06-19,Beauty,Item_C,344.9,7,West
1537,200,2024-06-20,Clothing,Item_B,4233.88,4,West
1538,268,2024-06-21,Electronics,Item_C,4907.84,7,South
1539,203,2024-06-22,Home,Item_D,3986.4,7,North
1540,215,2024-06-23,Home,Item_E,4283.55,1,South
1541,223,2024-06-24,Groceries,Item_C,1285.69,6,East
1542,279,2024-06-25,Home,Item_E,4807.07,9,West
1543,201,2024-06-26,Beauty,Item_E,1064.94,2,South
1544,327,2024-06-27,Beauty,Item_A,4762.01,3,South
1545,359,2024-06-28,Groceries,Item_C,4974.61,5,West
1546,283,2024-06-29,Beauty,Item_C,3587.44,9,West
1547,351,2024-06-30,Clothing,Item_E,4907.6,4,West
1548,339,2024-07-01,Groceries,Item_D,2890.74,1,East
1549,377,2024-07-02,Clothing,Item_A,1371.75,4,West
1550,362,2024-07-03,Electronics,Item_E,2241.28,6,North
1551,323,2024-07-04,Clothing,Item_B,3008.45,5,South
1552,232,2024-07-05,Electronics,Item_B,458.1,1,West
1553,360,2024-07-06,Electronics,Item_A,3149.48,4,West
1554,388,2024-07-07,Clothing,Item_D,4907.77,6,East
1555,378,2024-07-08,Groceries,Item_E,1031.53,4,East
1556,370,2024-07-09,Beauty,Item_C,3983.72,9,South
1557,300,2024-07-10,Beauty,Item_A,4548.7,5,North
1558,211,2024-07-11,Electronics,Item_D,4724.14,8,South
1559,266,2024-07-12,Electronics,Item_C,4804.66,9,West
1560,264,2024-07-13,Groceries,Item_B,2655.15,5,North
1561,360,2024-07-14,Home,Item_B,4888.81,6,North
1562,367,2024-07-15,Clothing,Item_C,3810.82,1,North
1563,273,2024-07-16,Electronics,Item_A,892.19,7,North
1564,242,2024-07-17,Beauty,Item_B,2436.81,4,South
1565,243,2024-07-18,Groceries,Item_E,3619.82,2,East
1566,228,2024-07-19,Clothing,Item_C,1311.97,5,East
1567,340,2024-07-20,Groceries,Item_C,3239.01,3,West
1568,211,2024-07-21,Clothing,Item_B,3366.34,6,East
1569,294,2024-07-22,Clothing,Item_A,897.23,8,East
1570,245,2024-07-23,Electronics,Item_E,2868.92,7,East
1571,329,2024-07-24,Groceries,Item_A,3880.97,3,East
1572,234,2024-07-25,Groceries,Item_D,2544.59,8,West
1573,280,2024-07-26,Beauty,Item_D,159.31,2,South
1574,289,2024-07-27,Beauty,Item_B,144.29,9,North
1575,207,2024-07-28,Electronics,Item_B,1849.44,4,East
1576,292,2024-07-29,Electronics,Item_B,4638.35,1,South
1577,353,2024-07-30,Home,Item_D,1220.52,8,East
1578,289,2024-07-31,Beauty,Item_A,3208.38,7,East
1579,361,2024-08-01,Clothing,Item_A,1188.17,5,North
1580,314,2024-08-02,Groceries,Item_B,1676.18,5,North
1581,304,2024-08-03,Electronics,Item_E,4255.41,7,North
1582,334,2024-08-04,Groceries,Item_A,3671.42,5,East
1583,395,2024-08-05,Groceries,Item_D,567.46,8,East
1584,257,2024-08-06,Home,Item_C,2200.64,6,East
1585,313,2024-08-07,Beauty,Item_C,242.93,5,North
1586,274,2024-08-08,Electronics,Item_C,2456.36,9,West
1587,356,2024-08-09,Groceries,Item_E,3345.93,2,South
1588,319,2024-08-10,Electronics,Item_B,680.66,1,West
1589,363,2024-08-11,Clothing,Item_D,1515.54,8,East
1590,220,2024-08-12,Home,Item_E,2049.4,3,East
1591,363,2024-08-13,Clothing,Item_D,4605.7,7,West
1592,337,2024-08-14,Electronics,Item_D,4966.95,8,East
1593,300,2024-08-15,Electronics,Item_B,320.07,6,South
1594,351,2024-08-16,Beauty,Item_C,3828.94,9,East
1595,391,2024-08-17,Groceries,Item_B,1921.45,7,South
1596,376,2024-08-18,Groceries,Item_E,2023.05,5,West
1597,298,2024-08-19,Clothing,Item_E,3795.9,8,West
1598,235,2024-08-20,Home,Item_E,4600.29,2,East
1599,295,2024-08-21,Groceries,Item_B,4759.55,7,South
1600,351,2024-08-22,Beauty,Item_D,2927.9,4,East
1601,350,2024-08-23,Clothing,Item_D,1849.89,9,North
1602,389,2024-08-24,Clothing,Item_A,3958.99,1,North
1603,236,2024-08-25,Beauty,Item_E,1329.91,7,North
1604,211,2024-08-26,Home,Item_D,2863.96,6,North
1605,312,2024-08-27,Beauty,Item_A,1857.03,8,East
1606,382,2024-08-28,Home,Item_D,3317.49,5,North
1607,212,2024-08-29,Beauty,Item_E,1277.95,1,South
1608,222,2024-08-30,Beauty,Item_C,1038.81,1,West
1609,298,2024-08-31,Electronics,Item_E,4599.37,9,West
1610,304,2024-09-01,Clothing,Item_B,598.84,6,North
1611,229,2024-09-02,Beauty,Item_D,2579.19,5,North
1612,216,2024-09-03,Beauty,Item_D,1182.18,1,North
1613,312,2024-09-04,Groceries,Item_B,290.76,6,East
1614,261,2024-09-05,Clothing,Item_B,276.49,6,West
1615,283,2024-09-06,Groceries,Item_C,958.59,3,North
1616,311,2024-09-07,Clothing,Item_D,4347.17,8,South
1617,285,2024-09-08,Groceries,Item_D,1484.15,1,North
1618,340,2024-09-09,Beauty,Item_C,4757.25,1,West
1619,386,2024-09-10,Beauty,Item_A,2949.95,6,North
1620,218,2024-09-11,Electronics,Item_C,2239.41,1,West
1621,376,2024-09-12,Groceries,Item_E,2942.44,6,North
1622,299,2024-09-13,Home,Item_D,2631.82,1,South
1623,339,2024-09-14,Electronics,Item_B,3818.0,6,North
1624,388,2024-09-15,Groceries,Item_E,1484.23,3,South
1625,346,2024-09-16,Groceries,Item_D,1829.95,8,South
1626,275,2024-09-17,Electronics,Item_C,4481.06,6,North
1627,208,2024-09-18,Beauty,Item_E,4737.64,1,South
1628,398,2024-09-19,Groceries,Item_D,4473.54,5,East
1629,227,2024-09-20,Beauty,Item_A,2155.3,8,North
1630,327,2024-09-21,Electronics,Item_A,3923.79,3,North
1631,251,2024-09-22,Beauty,Item_B,2434.05,6,South
1632,282,2024-09-23,Clothing,Item_D,2537.95,5,South
1633,310,2024-09-24,Home,Item_A,1102.93,6,North
1634,343,2024-09-25,Groceries,Item_C,2996.54,1,East
1635,316,2024-09-26,Home,Item_D,1012.07,7,South
1636,268,2024-09-27,Beauty,Item_C,1724.67,9,South
1637,298,2024-09-28,Groceries,Item_C,4289.65,2,West
1638,339,2024-09-29,Beauty,Item_A,1114.67,5,East
1639,224,2024-09-30,Clothing,Item_D,448.68,4,East
1640,379,2024-10-01,Electronics,Item_E,438.14,6,North
1641,322,2024-10-02,Groceries,Item_A,4709.84,6,East
1642,252,2024-10-03,Clothing,Item_A,2583.91,2,North
1643,350,2024-10-04,Clothing,Item_D,2106.12,2,West
1644,343,2024-10-05,Groceries,Item_D,4073.31,4,East
1645,256,2024-10-06,Beauty,Item_C,4195.55,1,South
1646,238,2024-10-07,Clothing,Item_D,1727.74,9,West
1647,308,2024-10-08,Home,Item_C,3498.73,7,North
1648,380,2024-10-09,Clothing,Item_A,3878.5,7,West
1649,241,2024-10-10,Beauty,Item_B,3307.79,3,North
1650,385,2024-10-11,Beauty,Item_E,842.82,3,West
1651,366,2024-10-12,Home,Item_A,4391.83,1,North
1652,341,2024-10-13,Clothing,Item_D,2741.56,3,East
1653,321,2024-10-14,Beauty,Item_E,1484.11,3,South
1654,332,2024-10-15,Groceries,Item_B,2183.62,4,North
1655,362,2024-10-16,Electronics,Item_B,284.1,4,West
1656,274,2024-10-17,Electronics,Item_C,726.55,3,North
1657,345,2024-10-18,Electronics,Item_E,3851.18,8,North
1658,275,2024-10-19,Clothing,Item_C,100.06,8,North
1659,208,2024-10-20,Home,Item_A,2141.17,1,West
1660,273,2024-10-21,Beauty,Item_E,2660.3,7,South
1661,385,2024-10-22,Groceries,Item_A,367.71,2,East
1662,344,2024-10-23,Groceries,Item_C,4868.08,1,South
1663,206,2024-10-24,Clothing,Item_E,1208.01,3,North
1664,373,2024-10-25,Electronics,Item_C,1590.57,4,West
1665,340,2024-10-26,Clothing,Item_E,1589.32,6,South
1666,367,2024-10-27,Home,Item_C,1229.04,5,North
1667,369,2024-10-28,Home,Item_B,107.22,4,East
1668,336,2024-10-29,Beauty,Item_C,3673.79,8,East
1669,377,2024-10-30,Beauty,Item_B,4837.54,4,East
1670,226,2024-10-31,Home,Item_C,1199.04,2,North
1671,321,2024-11-01,Home,Item_E,3348.93,3,West
1672,393,2024-11-02,Home,Item_E,3735.29,6,South
1673,204,2024-11-03,Clothing,Item_E,4257.28,8,East
1674,228,2024-11-04,Home,Item_D,2170.88,8,North
1675,364,2024-11-05,Groceries,Item_A,1584.36,9,North
1676,365,2024-11-06,Electronics,Item_E,1693.95,7,South
1677,282,2024-11-07,Home,Item_B,3591.84,2,East
1678,335,2024-11-08,Electronics,Item_E,4102.22,8,North
1679,308,2024-11-09,Clothing,Item_D,989.91,7,South
1680,264,2024-11-10,Electronics,Item_B,1917.61,8,West
1681,285,2024-11-11,Clothing,Item_D,4519.51,3,West
1682,344,2024-11-12,Groceries,Item_B,4052.8,7,West
1683,270,2024-11-13,Clothing,Item_C,4925.81,9,East
1684,244,2024-11-14,Clothing,Item_A,3795.82,3,South
1685,331,2024-11-15,Beauty,Item_A,2026.66,6,South
1686,235,2024-11-16,Home,Item_D,2994.13,2,North
1687,269,2024-11-17,Home,Item_A,3338.97,2,North
1688,358,2024-11-18,Groceries,Item_D,484.43,5,North
1689,218,2024-11-19,Groceries,Item_D,2768.04,5,South
1690,388,2024-11-20,Home,Item_D,3575.67,7,North
1691,307,2024-11-21,Beauty,Item_A,919.87,2,South
1692,381,2024-11-22,Home,Item_D,3925.1,7,South
1693,366,2024-11-23,Beauty,Item_A,2960.49,5,West
1694,290,2024-11-24,Groceries,Item_D,4765.89,6,North
1695,289,2024-11-25,Electronics,Item_E,307.87,8,West
1696,218,2024-11-26,Groceries,Item_D,1400.1,4,East
1697,238,2024-11-27,Groceries,Item_B,3047.61,7,East
1698,325,2024-11-28,Clothing,Item_D,1553.14,6,East
1699,394,2024-11-29,Clothing,Item_C,3600.68,2,South
1700,372,2024-11-30,Clothing,Item_D,3819.13,8,South
1701,340,2024-12-01,Clothing,Item_B,602.33,9,South
1702,325,2024-12-02,Beauty,Item_B,2617.89,5,North
1703,257,2024-12-03,Home,Item_A,2593.56,4,West
1704,347,2024-12-04,Electronics,Item_E,1909.48,6,South
1705,399,2024-12-05,Groceries,Item_D,4671.33,8,West
1706,260,2024-12-06,Beauty,Item_A,4154.78,3,West
1707,326,2024-12-07,Electronics,Item_E,3516.33,1,West
1708,304,2024-12-08,Beauty,Item_D,3600.2,4,North
1709,366,2024-12-09,Beauty,Item_C,2362.41,4,North
1710,200,2024-12-10,Groceries,Item_D,4612.87,1,East
1711,330,2024-12-11,Home,Item_B,3503.52,9,East
1712,291,2024-12-12,Clothing,Item_B,3672.01,3,West
1713,389,2024-12-13,Home,Item_C,4322.29,5,East
1714,390,2024-12-14,Groceries,Item_A,1442.95,6,West
1715,312,2024-12-15,Groceries,Item_E,4054.65,8,North
1716,352,2024-12-16,Groceries,Item_D,1056.68,6,North
1717,255,2024-12-17,Electronics,Item_B,1792.18,3,North
1718,360,2024-12-18,Home,Item_A,1744.49,6,South
1719,365,2024-12-19,Home,Item_C,4894.77,1,West
1720,316,2024-12-20,Beauty,Item_B,4297.03,4,North
1721,333,2024-12-21,Beauty,Item_C,3535.73,6,West
1722,257,2024-12-22,Beauty,Item_D,3662.58,7,East
1723,243,2024-12-23,Groceries,Item_E,2854.16,3,East
1724,372,2024-12-24,Home,Item_B,4740.74,9,North
1725,359,2024-12-25,Groceries,Item_B,2531.67,7,West
1726,372,2024-12-26,Electronics,Item_D,1964.54,1,North
1727,260,2024-12-27,Beauty,Item_A,898.87,2,East
1728,246,2024-12-28,Groceries,Item_E,3952.41,1,North
1729,348,2024-12-29,Groceries,Item_B,3698.78,9,West
1730,279,2024-12-30,Electronics,Item_E,1983.34,9,East
1731,317,2024-12-31,Clothing,Item_B,223.45,7,South
1732,363,2025-01-01,Home,Item_E,4211.09,3,East
1733,346,2025-01-02,Clothing,Item_C,155.95,5,South
1734,219,2025-01-03,Beauty,Item_B,3548.13,4,North
1735,384,2025-01-04,Groceries,Item_E,4854.26,7,North
1736,345,2025-01-05,Electronics,Item_A,2244.54,9,West
1737,246,2025-01-06,Electronics,Item_C,1251.37,2,South
1738,248,2025-01-07,Home,Item_C,3553.87,8,North
1739,213,2025-01-08,Clothing,Item_A,4103.93,9,South
1740,342,2025-01-09,Home,Item_E,2777.51,9,North
1741,358,2025-01-10,Groceries,Item_D,4838.47,7,East
1742,200,2025-01-11,Home,Item_A,353.18,9,North
1743,316,2025-01-12,Electronics,Item_E,2573.5,9,West
1744,253,2025-01-13,Electronics,Item_A,3620.42,3,East
1745,317,2025-01-14,Beauty,Item_A,4326.94,4,West
1746,202,2025-01-15,Beauty,Item_B,978.35,2,East
1747,343,2025-01-16,Groceries,Item_E,4020.02,3,South
1748,384,2025-01-17,Clothing,Item_D,2808.26,5,West
1749,211,2025-01-18,Home,Item_B,2043.11,5,North
1750,273,2025-01-19,Groceries,Item_A,745.4,6,South
1751,215,2025-01-20,Beauty,Item_A,4339.95,7,North
1752,399,2025-01-21,Home,Item_A,870.64,7,East
1753,301,2025-01-22,Beauty,Item_E,1617.96,1,East
1754,351,2025-01-23,Home,Item_E,1521.22,2,North
1755,355,2025-01-24,Clothing,Item_B,4369.93,9,North
1756,316,2025-01-25,Groceries,Item_D,3396.24,2,South
1757,207,2025-01-26,Home,Item_B,4003.74,6,North
1758,321,2025-01-27,Electronics,Item_C,1327.29,1,West
1759,291,2025-01-28,Electronics,Item_A,3161.88,3,West
1760,363,2025-01-29,Home,Item_A,2901.56,2,North
1761,289,2025-01-30,Home,Item_A,4180.87,3,West
1762,335,2025-01-31,Home,Item_B,4539.83,5,North
1763,385,2025-02-01,Electronics,Item_B,159.57,6,South
1764,259,2025-02-02,Electronics,Item_A,3402.7,9,West
1765,377,2025-02-03,Home,Item_B,354.0,4,West
1766,227,2025-02-04,Beauty,Item_E,2789.41,7,North
1767,300,2025-02-05,Beauty,Item_E,1509.4,6,West
1768,240,2025-02-06,Clothing,Item_B,1603.21,2,East
1769,391,2025-02-07,Groceries,Item_A,1829.5,8,South
1770,354,2025-02-08,Beauty,Item_B,3144.33,7,South
1771,390,2025-02-09,Electronics,Item_B,1736.84,7,West
1772,344,2025-02-10,Beauty,Item_B,3690.23,8,West
1773,360,2025-02-11,Clothing,Item_C,2082.18,1,East
1774,356,2025-02-12,Clothing,Item_E,434.93,1,East
1775,340,2025-02-13,Groceries,Item_D,3940.42,8,West
1776,245,2025-02-14,Beauty,Item_D,1500.22,4,West
1777,234,2025-02-15,Electronics,Item_C,2220.56,5,East
1778,333,2025-02-16,Electronics,Item_B,3458.68,8,North
1779,281,2025-02-17,Home,Item_C,1729.04,5,East
1780,314,2025-02-18,Electronics,Item_C,377.27,4,North
1781,396,2025-02-19,Groceries,Item_A,1932.21,6,South
1782,246,2025-02-20,Groceries,Item_E,4727.8,5,South
1783,352,2025-02-21,Electronics,Item_D,3244.5,7,East
1784,393,2025-02-22,Electronics,Item_B,3390.25,7,North
1785,209,2025-02-23,Home,Item_D,3198.18,4,East
1786,255,2025-02-24,Electronics,Item_D,1075.06,5,East
1787,229,2025-02-25,Home,Item_E,2149.84,3,North
1788,308,2025-02-26,Home,Item_D,3779.61,4,East
1789,204,2025-02-27,Electronics,Item_D,596.73,4,South
1790,318,2025-02-28,Clothing,Item_C,1461.48,3,West
1791,232,2025-03-01,Clothing,Item_E,1453.96,5,West
1792,317,2025-03-02,Home,Item_A,2216.89,5,East
1793,264,2025-03-03,Electronics,Item_B,4903.81,7,North
1794,345,2025-03-04,Clothing,Item_D,430.76,4,North
1795,376,2025-03-05,Electronics,Item_B,2641.63,4,South
1796,210,2025-03-06,Electronics,Item_A,978.89,9,North
1797,284,2025-03-07,Electronics,Item_B,4856.32,6,North
1798,225,2025-03-08,Beauty,Item_A,655.19,4,South
1799,262,2025-03-09,Electronics,Item_C,2077.64,2,East
1800,285,2025-03-10,Beauty,Item_D,3715.64,6,West
1801,258,2025-03-11,Home,Item_A,3552.32,2,South
1802,226,2025-03-12,Clothing,Item_B,2171.37,5,East
1803,376,2025-03-13,Clothing,Item_D,1797.97,6,South
1804,360,2025-03-14,Clothing,Item_C,2048.3,4,East
1805,297,2025-03-15,Clothing,Item_D,1394.95,3,South
1806,304,2025-03-16,Clothing,Item_A,1106.13,7,East
1807,298,2025-03-17,Clothing,Item_C,2466.89,2,South
1808,328,2025-03-18,Clothing,Item_B,1415.82,6,East
1809,348,2025-03-19,Home,Item_C,1508.56,4,South
1810,254,2025-03-20,Electronics,Item_C,3318.1,6,West
1811,205,2025-03-21,Groceries,Item_E,4845.83,4,West
1812,396,2025-03-22,Beauty,Item_C,3057.82,4,North
1813,294,2025-03-23,Groceries,Item_C,477.2,4,East
1814,332,2025-03-24,Groceries,Item_D,470.36,9,South
1815,301,2025-03-25,Electronics,Item_B,4761.97,7,East
1816,202,2025-03-26,Electronics,Item_D,1556.72,3,West
1817,380,2025-03-27,Electronics,Item_D,551.13,3,East
1818,222,2025-03-28,Clothing,Item_A,3035.32,6,South
1819,252,2025-03-29,Home,Item_D,3155.88,6,East
1820,364,2025-03-30,Clothing,Item_E,3277.67,4,South
1821,282,2025-03-31,Home,Item_E,1410.27,9,West
1822,344,2025-04-01,Home,Item_A,174.04,4,West
1823,284,2025-04-02,Groceries,Item_B,4828.58,9,West
1824,277,2025-04-03,Groceries,Item_B,1329.38,4,North
1825,309,2025-04-04,Home,Item_D,3412.53,2,West
1826,200,2025-04-05,Home,Item_D,3562.49,2,East
1827,250,2025-04-06,Clothing,Item_D,3089.04,5,North
1828,372,2025-04-07,Clothing,Item_B,1633.25,4,West
1829,203,2025-04-08,Groceries,Item_C,1428.37,7,East
1830,389,2025-04-09,Electronics,Item_E,3028.57,5,East
1831,392,2025-04-10,Home,Item_C,4343.87,6,East
1832,312,2025-04-11,Clothing,Item_C,4739.0,4,South
1833,231,2025-04-12,Groceries,Item_B,618.94,2,North
1834,233,2025-04-13,Clothing,Item_C,858.66,9,East
1835,291,2025-04-14,Home,Item_A,4729.21,7,South
1836,294,2025-04-15,Home,Item_D,3709.02,4,West
1837,271,2025-04-16,Beauty,Item_A,4426.67,3,East
1838,238,2025-04-17,Electronics,Item_E,1092.9,3,South
1839,353,2025-04-18,Beauty,Item_D,2979.17,9,East
1840,361,2025-04-19,Groceries,Item_C,3535.58,5,North
1841,381,2025-04-20,Clothing,Item_E,3432.55,3,North
1842,317,2025-04-21,Groceries,Item_D,2099.94,5,West
1843,202,2025-04-22,Home,Item_C,175.43,2,East
1844,322,2025-04-23,Beauty,Item_A,2956.34,4,South
1845,249,2025-04-24,Beauty,Item_D,1340.2,2,West
1846,211,2025-04-25,Beauty,Item_C,2306.25,2,East
1847,392,2025-04-26,Groceries,Item_A,4792.15,8,West
1848,253,2025-04-27,Home,Item_E,2055.27,1,South
1849,332,2025-04-28,Clothing,Item_E,4215.03,7,West
1850,256,2025-04-29,Clothing,Item_E,1023.85,5,West
1851,344,2025-04-30,Groceries,Item_E,3395.06,8,West
1852,311,2025-05-01,Beauty,Item_B,4887.33,1,East
1853,246,2025-05-02,Electronics,Item_D,599.28,7,South
1854,350,2025-05-03,Groceries,Item_D,140.77,5,North
1855,284,2025-05-04,Groceries,Item_B,2224.56,4,East
1856,341,2025-05-05,Home,Item_C,553.86,7,North
1857,265,2025-05-06,Clothing,Item_C,3767.08,2,North
1858,274,2025-05-07,Groceries,Item_E,4581.29,1,East
1859,378,2025-05-08,Groceries,Item_A,2226.7,1,East
1860,302,2025-05-09,Beauty,Item_C,1367.69,1,South
1861,365,2025-05-10,Beauty,Item_A,2228.58,5,South
1862,391,2025-05-11,Electronics,Item_D,3644.89,7,West
1863,237,2025-05-12,Home,Item_A,144.37,2,North
1864,249,2025-05-13,Electronics,Item_D,2988.32,8,South
1865,297,2025-05-14,Beauty,Item_B,3105.13,4,West
1866,281,2025-05-15,Clothing,Item_B,3224.67,3,South
1867,229,2025-05-16,Beauty,Item_E,1285.91,8,East
1868,278,2025-05-17,Home,Item_C,3598.86,2,South
1869,290,2025-05-18,Beauty,Item_E,547.82,3,North
1870,378,2025-05-19,Home,Item_D,1076.42,3,South
1871,390,2025-05-20,Home,Item_E,4399.6,1,North
1872,251,2025-05-21,Home,Item_A,3719.74,6,East
1873,365,2025-05-22,Home,Item_D,167.35,2,North
1874,278,2025-05-23,Home,Item_B,1317.04,1,South
1875,229,2025-05-24,Clothing,Item_C,1150.59,2,West
1876,305,2025-05-25,Electronics,Item_D,1426.95,6,East
1877,250,2025-05-26,Groceries,Item_D,1313.04,4,South
1878,280,2025-05-27,Electronics,Item_A,406.38,6,East
1879,332,2025-05-28,Home,Item_C,2348.81,9,East
1880,228,2025-05-29,Clothing,Item_B,3690.39,8,South
1881,331,2025-05-30,Beauty,Item_D,3072.99,1,South
1882,337,2025-05-31,Clothing,Item_D,3397.07,8,West
1883,383,2025-06-01,Home,Item_A,497.63,9,East
1884,344,2025-06-02,Clothing,Item_E,4762.3,6,East
1885,273,2025-06-03,Clothing,Item_B,4208.61,5,South
1886,216,2025-06-04,Home,Item_C,4044.94,6,North
1887,283,2025-06-05,Clothing,Item_D,4132.62,6,South
1888,268,2025-06-06,Groceries,Item_D,4670.28,9,East
1889,233,2025-06-07,Groceries,Item_B,2766.84,4,South
1890,205,2025-06-08,Clothing,Item_E,1081.38,2,West
1891,252,2025-06-09,Beauty,Item_D,3122.24,9,North
1892,393,2025-06-10,Home,Item_B,3740.12,2,South
1893,325,2025-06-11,Groceries,Item_A,3715.8,9,West
1894,242,2025-06-12,Beauty,Item_E,2655.1,2,East
1895,314,2025-06-13,Clothing,Item_C,435.45,8,South
1896,310,2025-06-14,Beauty,Item_D,1918.45,9,East
1897,350,2025-06-15,Electronics,Item_B,4611.76,9,West
1898,382,2025-06-16,Groceries,Item_A,2963.8,9,East
1899,279,2025-06-17,Clothing,Item_C,2737.83,2,West
1900,294,2025-06-18,Home,Item_B,1417.38,4,West
1901,317,2025-06-19,Clothing,Item_B,1905.4,7,West
1902,343,2025-06-20,Home,Item_C,4487.2,2,South
1903,207,2025-06-21,Clothing,Item_A,3365.67,1,East
1904,331,2025-06-22,Beauty,Item_A,3958.2,3,East
1905,303,2025-06-23,Beauty,Item_E,2326.29,4,North
1906,331,2025-06-24,Beauty,Item_D,3188.21,8,North
1907,383,2025-06-25,Electronics,Item_C,1317.08,6,North
1908,224,2025-06-26,Home,Item_C,3556.76,2,North
1909,394,2025-06-27,Beauty,Item_C,2195.25,9,East
1910,295,2025-06-28,Electronics,Item_A,2268.47,2,West
1911,394,2025-06-29,Home,Item_D,3281.68,5,West
1912,354,2025-06-30,Clothing,Item_E,4687.78,4,South
1913,292,2025-07-01,Electronics,Item_B,413.63,7,West
1914,359,2025-07-02,Groceries,Item_B,4141.24,8,East
1915,377,2025-07-03,Electronics,Item_C,1532.68,5,East
1916,260,2025-07-04,Electronics,Item_D,2275.21,5,East
